timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
4258,3,Running,Negative,0.67,5.11,6.79,-4.06,-15.31,2.13,322.44,1.12,-41.31,0.62,-1.29,-0.71
4278,3,Running,Negative,1.21,5.35,6.55,4.88,-14.81,2.38,322.44,1.37,-41.44,1.03,-0.91,-0.76
4298,3,Running,Negative,1.29,5.74,6.46,9.94,-11.63,4.63,322.44,1.56,-41.63,0.97,-0.54,-0.75
4318,3,Running,Negative,1.43,6.38,6.49,11.63,-7.31,6.88,322.31,1.75,-41.88,1.08,0.02,-0.66
4337,3,Running,Negative,1.23,6.88,6.69,8.44,-1.12,9.94,322.13,1.88,-42.00,0.60,0.60,-0.23
4358,3,Running,Negative,0.78,7.25,7.20,2.06,4.31,11.69,321.81,2.00,-42.00,0.34,0.55,-0.05
4377,3,Running,Negative,0.52,7.18,7.55,-1.81,7.75,13.63,321.50,2.06,-41.94,-0.15,0.57,0.46
4398,3,Running,Negative,0.14,6.92,7.92,-3.69,9.19,14.94,321.13,2.13,-41.81,-0.27,0.14,0.65
4418,3,Running,Negative,0.17,6.18,7.93,-3.25,7.69,13.50,320.88,2.19,-41.81,-0.09,-0.84,0.48
4438,3,Running,Negative,0.23,5.86,7.78,8.19,5.75,8.44,320.69,2.19,-42.06,-0.07,-0.53,0.52
4458,3,Running,Negative,0.02,7.05,7.76,21.31,5.00,1.44,320.63,2.13,-42.50,-0.38,0.80,0.54
4478,3,Running,Negative,-0.14,7.62,7.61,25.44,3.38,2.31,320.50,2.13,-42.94,-0.50,0.98,0.39
4498,3,Running,Negative,0.32,7.30,7.13,16.50,2.63,8.44,320.31,2.19,-43.25,0.14,0.71,-0.21
4519,3,Running,Negative,0.42,7.21,6.80,10.31,3.63,10.69,320.06,2.25,-43.38,0.17,0.61,-0.46
4538,3,Running,Negative,0.26,7.30,6.86,4.50,8.75,5.38,319.88,2.19,-43.44,-0.46,0.37,0.07
4559,3,Running,Negative,-0.29,7.06,7.19,-0.25,13.63,0.69,319.81,2.00,-43.44,-1.02,0.50,0.40
4578,3,Running,Negative,-0.93,7.63,7.47,4.25,14.13,-4.69,319.81,1.69,-43.56,-1.10,1.22,0.44
4599,3,Running,Negative,-0.97,8.08,7.11,7.19,12.31,-8.06,319.88,1.37,-43.63,-0.84,1.62,0.14
4619,3,Running,Negative,-0.42,8.35,6.89,1.25,12.44,-9.25,319.94,1.12,-43.63,-0.67,1.10,0.03
4639,3,Running,Negative,-0.25,7.35,7.01,-6.38,14.81,-4.81,319.88,0.88,-43.50,-0.35,0.23,-0.06
4659,3,Running,Negative,-0.12,6.58,7.12,-5.94,15.94,0.37,319.75,0.63,-43.44,-0.10,-0.44,-0.21
4678,3,Running,Negative,0.22,5.79,6.74,-2.19,15.06,5.94,319.50,0.56,-43.38,0.19,-0.95,-0.55
4699,3,Running,Negative,0.28,5.77,6.49,1.00,12.88,11.19,319.13,0.50,-43.38,0.10,-0.86,-0.66
4719,3,Running,Negative,0.09,6.19,6.39,-0.06,11.13,14.69,318.75,0.56,-43.38,-0.12,-0.26,-0.72
4739,3,Running,Negative,0.00,6.59,6.37,-7.69,9.38,16.31,318.38,0.69,-43.13,-0.27,-0.28,-0.54
4759,3,Running,Negative,-0.27,6.32,6.64,-20.56,7.25,16.31,318.00,0.81,-42.69,-0.46,-0.50,-0.42
4779,3,Running,Negative,-0.23,5.92,6.79,-27.69,3.88,14.75,317.75,0.94,-42.13,-0.48,-1.09,-0.35
4799,3,Running,Negative,-0.43,5.46,6.97,-27.81,-0.75,12.19,317.56,1.12,-41.63,-0.47,-1.08,-0.46
4820,3,Running,Negative,-0.22,5.44,6.98,-22.25,-6.06,8.31,317.44,1.31,-41.25,-0.43,-0.73,-0.45
4839,3,Running,Negative,-0.22,5.75,6.79,-15.19,-11.63,4.25,317.50,1.44,-40.94,-0.71,-0.55,-0.35
4860,3,Running,Negative,-0.29,6.40,7.08,-13.50,-14.13,-2.81,317.69,1.63,-40.69,-0.73,-0.03,-0.04
4879,3,Running,Negative,-0.42,6.35,7.57,-12.13,-15.50,-9.25,318.06,1.69,-40.50,-0.72,0.13,0.07
4900,3,Running,Negative,-0.47,6.51,7.87,-8.94,-17.06,-17.44,318.56,1.69,-40.38,-0.82,0.28,0.34
4920,3,Running,Negative,-0.47,6.65,7.90,-4.06,-18.56,-24.62,319.19,1.69,-40.31,-0.50,0.41,0.42
4940,3,Running,Negative,-0.14,6.82,7.93,2.00,-20.25,-29.87,319.94,1.56,-40.44,-0.36,0.58,0.56
4960,3,Running,Negative,-0.21,7.27,8.19,10.63,-19.62,-36.88,320.81,1.37,-40.69,-0.73,1.78,1.23
4981,3,Running,Negative,-0.84,8.49,8.66,18.25,-19.37,-41.25,321.75,1.12,-41.06,-1.13,2.25,1.49
5000,3,Running,Negative,-0.28,8.57,8.16,13.50,-21.87,-34.19,322.44,1.12,-41.31,-0.11,1.51,0.75
5020,3,Running,Negative,0.50,7.55,7.86,-1.06,-23.50,-12.75,322.75,1.37,-41.25,0.53,0.68,0.23
5040,3,Running,Negative,0.96,6.52,7.50,-10.81,-20.50,4.94,322.81,1.69,-41.00,0.56,0.00,0.09
5060,3,Running,Negative,0.57,6.24,7.46,-14.56,-13.75,9.06,322.75,2.00,-40.69,-0.01,-0.15,0.37
5080,3,Running,Negative,-0.24,6.29,8.06,-18.50,-5.81,2.38,322.75,2.06,-40.31,-0.70,-0.20,0.63
5100,3,Running,Negative,-0.46,6.33,8.10,-13.63,-1.44,-2.75,322.81,2.06,-40.13,-1.00,-0.42,0.78
5121,3,Running,Negative,-0.27,6.13,7.89,-5.06,0.50,-4.81,322.94,2.00,-40.06,-0.50,0.10,0.38
5140,3,Running,Negative,0.07,6.28,7.63,4.63,-2.06,-2.56,322.94,2.00,-40.19,-0.06,0.04,-0.07
5161,3,Running,Negative,0.39,6.18,7.43,3.69,-2.25,2.56,322.88,2.06,-40.25,-0.06,-0.35,-0.12
5180,3,Running,Negative,0.40,5.89,7.23,-0.12,-3.00,7.44,322.75,2.25,-40.19,0.09,-0.46,-0.19
5201,3,Running,Negative,0.42,5.89,7.15,-2.25,-4.56,12.06,322.50,2.50,-40.19,-0.05,-0.45,-0.33
5220,3,Running,Negative,0.61,5.59,6.84,-5.63,-7.25,17.12,322.25,2.81,-40.06,0.19,-1.04,-0.81
5241,3,Running,Negative,0.70,4.89,6.65,-9.81,-9.50,20.25,321.94,3.25,-39.81,0.07,-1.57,-0.91
5261,3,Running,Negative,1.09,4.35,6.40,-9.56,-11.38,17.37,321.69,3.63,-39.69,0.49,-2.02,-1.06
5281,3,Running,Negative,1.27,4.09,6.61,-4.88,-13.19,15.31,321.50,4.00,-39.63,0.77,-1.92,-0.98
5301,3,Running,Negative,1.85,4.33,6.64,4.56,-14.31,13.81,321.31,4.44,-39.75,1.32,-1.65,-1.08
5322,3,Running,Negative,2.20,4.70,6.49,13.75,-15.75,18.19,321.06,4.88,-40.00,1.52,-1.10,-1.04
5341,3,Running,Negative,2.43,5.37,6.33,16.87,-14.88,22.31,320.69,5.38,-40.31,1.55,-0.97,-0.99
5361,3,Running,Negative,2.51,5.48,6.46,13.06,-12.56,22.56,320.31,5.81,-40.56,1.56,-0.53,-0.82
5382,3,Running,Negative,2.56,6.03,6.66,12.25,-8.69,18.50,320.06,6.19,-40.75,1.45,-0.13,-0.61
5401,3,Running,Negative,2.40,6.46,6.93,13.31,-4.75,13.25,319.81,6.38,-41.00,1.35,0.18,-0.40
5422,3,Running,Negative,2.42,6.79,7.07,17.56,-1.44,8.56,319.63,6.50,-41.38,1.32,0.52,-0.28
5441,3,Running,Negative,2.28,7.46,6.86,22.00,2.44,4.63,319.50,6.44,-41.81,1.04,1.13,-0.35
5462,3,Running,Negative,1.85,7.83,7.24,20.37,8.81,-1.19,319.50,6.25,-42.19,-0.01,2.02,0.73
5481,3,Running,Negative,0.71,8.97,8.06,18.50,14.19,-7.00,319.50,6.00,-42.50,-0.57,2.56,0.64
5502,3,Running,Negative,0.30,9.10,7.65,13.50,13.31,-0.12,319.31,5.81,-42.69,-0.34,1.61,0.18
5522,3,Running,Negative,0.74,7.81,7.37,6.13,13.88,9.75,319.00,5.75,-42.75,-0.07,0.88,0.16
5542,3,Running,Negative,0.89,7.46,7.14,11.13,17.62,9.06,318.69,5.56,-43.00,-0.32,0.50,0.19
5562,3,Running,Negative,0.34,7.26,7.31,16.12,23.37,-0.69,318.56,5.19,-43.31,-0.82,0.82,0.39
5582,3,Running,Negative,-0.59,7.72,7.71,25.31,28.19,-15.75,318.69,4.56,-43.88,-1.42,1.70,0.54
5602,3,Running,Negative,-0.63,9.14,7.43,38.00,26.37,-27.25,319.00,3.81,-44.56,-1.30,2.32,0.52
5623,3,Running,Negative,-0.33,8.87,7.02,32.13,25.00,-27.37,319.31,3.06,-45.19,-0.45,1.66,0.06
5642,3,Running,Negative,0.41,8.46,6.82,21.25,23.06,-24.44,319.56,2.44,-45.50,0.44,0.68,-0.07
5663,3,Running,Negative,1.09,7.30,6.70,12.50,24.69,-17.44,319.63,1.88,-45.75,0.92,-0.13,-0.25
5683,3,Running,Negative,1.29,6.32,6.59,9.00,26.62,-8.44,319.50,1.44,-45.94,0.88,-1.23,-0.28
5702,3,Running,Negative,0.98,5.89,6.65,11.56,28.06,-0.25,319.25,1.12,-46.13,0.84,-1.02,-0.34
5723,3,Running,Negative,0.87,6.30,6.10,16.94,26.00,9.38,318.81,0.94,-46.44,0.30,-1.05,-0.72
5742,3,Running,Negative,0.30,5.83,5.83,11.56,25.44,20.06,318.19,0.94,-46.63,-0.09,-1.68,-0.90
5763,3,Running,Negative,-0.61,5.39,6.08,5.13,23.81,26.31,317.44,1.00,-46.69,-1.12,-1.46,-0.53
5783,3,Running,Negative,-1.24,6.08,6.15,5.00,17.75,28.44,316.75,1.19,-46.81,-1.72,-0.67,-0.54
5803,3,Running,Negative,-2.02,7.48,5.70,2.44,7.50,32.88,316.06,1.63,-46.81,-2.95,0.46,-1.08
5823,3,Running,Negative,-3.10,7.43,5.64,-13.00,-1.12,33.81,315.50,2.13,-46.44,-3.64,-0.61,-1.76
5843,3,Running,Negative,-3.17,5.61,5.06,-33.69,-12.69,23.62,315.25,2.56,-45.69,-3.37,-1.85,-1.71
5863,3,Running,Negative,-2.46,4.97,4.89,-39.56,-21.56,3.31,315.50,2.88,-45.00,-2.53,-2.21,-1.84
5883,3,Running,Negative,-2.03,4.77,5.05,-24.94,-25.25,-13.44,316.00,3.00,-44.63,-2.76,-1.94,-1.92
5903,3,Running,Negative,-2.43,4.85,5.13,-4.44,-21.62,-24.94,316.75,2.88,-44.69,-3.08,-2.15,-1.89
5924,3,Running,Negative,-2.64,4.73,5.38,13.06,-13.31,-42.13,317.69,2.38,-45.06,-2.89,-2.18,-1.20
5943,3,Running,Negative,-2.34,5.13,6.42,28.69,-0.75,-55.56,318.75,1.56,-45.69,-2.61,-1.68,-0.13
5964,3,Running,Negative,-2.21,5.60,6.79,35.94,12.31,-60.69,319.88,0.50,-46.38,-1.99,-1.30,0.07
5983,3,Running,Negative,-2.13,6.45,7.30,30.56,24.81,-71.44,321.13,-0.94,-46.88,-2.22,-0.10,0.85
6004,3,Running,Negative,-2.82,7.81,7.80,17.31,39.31,-93.75,322.69,-2.88,-47.13,-2.94,1.48,1.55
6024,3,Running,Negative,-4.17,10.09,8.58,6.00,49.88,-115.94,324.56,-5.25,-47.13,-3.43,3.13,2.27
6043,3,Running,Negative,-4.12,10.25,9.02,-9.25,56.00,-123.81,326.44,-7.75,-46.81,-1.97,2.10,2.69
6064,3,Running,Negative,-2.83,8.89,8.76,-28.00,59.13,-117.81,328.13,-10.19,-46.06,-0.52,1.45,1.85
6084,3,Running,Negative,-1.95,7.44,8.18,-45.44,60.69,-110.06,329.63,-12.50,-45.00,1.36,-0.81,0.70
6104,3,Running,Negative,-0.61,5.31,7.22,-51.44,61.44,-105.75,331.00,-14.75,-43.88,2.15,-1.96,0.40
6124,3,Running,Negative,-0.20,4.15,7.04,-41.75,62.38,-103.50,332.44,-17.00,-43.00,2.41,-1.95,0.56
6144,3,Running,Negative,-0.68,5.30,7.41,-21.31,58.56,-100.75,333.88,-19.12,-42.50,2.25,0.11,0.45
6164,3,Running,Negative,-1.27,7.82,7.26,-4.44,50.44,-89.81,335.19,-20.94,-42.19,2.38,2.04,0.09
6184,3,Running,Negative,-1.09,8.12,6.88,-16.50,43.25,-74.75,336.19,-22.50,-41.50,2.94,1.71,-0.05
6204,3,Running,Negative,-0.68,7.13,6.56,-41.44,38.25,-60.88,336.81,-23.75,-40.44,3.18,0.99,-0.06
6225,3,Running,Negative,-0.79,6.58,6.64,-53.69,33.31,-46.56,337.19,-24.75,-39.31,3.66,-0.05,-0.35
6244,3,Running,Negative,-0.16,5.06,6.42,-46.13,25.81,-35.06,337.50,-25.50,-38.44,4.29,-0.73,-0.51
6265,3,Running,Negative,0.31,4.79,6.23,-20.12,20.19,-27.31,337.81,-26.12,-38.13,5.23,-0.14,-0.41
6285,3,Running,Negative,0.95,5.84,6.24,9.69,18.69,-24.37,338.25,-26.69,-38.44,5.00,0.89,-0.32
6305,3,Running,Negative,0.38,8.10,6.62,37.13,23.19,-23.37,338.75,-27.31,-39.25,4.68,3.37,0.02
6325,3,Running,Negative,0.10,9.61,7.02,54.44,25.44,-17.37,339.13,-27.94,-40.31,4.54,4.82,0.78
6345,3,Running,Negative,-1.26,12.49,8.53,52.88,31.44,-8.88,339.31,-28.44,-41.56,2.62,8.32,2.11
6365,3,Running,Negative,-2.55,15.09,8.54,56.25,36.19,12.38,338.94,-28.75,-43.06,1.39,9.99,1.99
6385,3,Running,Negative,-4.53,15.98,8.65,39.00,45.69,44.06,337.75,-28.69,-44.38,-0.23,9.93,2.31
6405,3,Running,Negative,-5.37,15.52,8.46,-2.13,52.88,77.31,335.63,-28.31,-45.13,-1.80,7.95,2.15
6425,3,Running,Negative,-6.90,12.89,8.38,-49.81,56.13,107.81,332.69,-27.50,-45.19,-2.86,5.65,2.18
6445,3,Running,Negative,-7.80,10.81,8.28,-95.19,49.63,129.06,329.38,-26.44,-44.69,-3.79,2.81,1.63
6465,3,Running,Negative,-8.16,8.17,7.60,-100.06,39.50,127.81,326.06,-25.31,-43.88,-3.83,1.22,1.09
6486,3,Running,Negative,-7.82,6.63,7.29,-96.69,34.19,124.56,323.00,-24.12,-43.06,-2.91,-0.69,0.35
6505,3,Running,Negative,-6.45,5.05,6.66,-82.56,22.31,116.62,320.25,-22.87,-42.38,-2.38,-1.33,0.01
6526,3,Running,Negative,-6.09,4.53,6.75,-62.31,14.06,109.94,317.81,-21.62,-42.00,-2.51,-1.62,-0.12
6545,3,Running,Negative,-5.91,4.41,6.63,-27.12,-1.44,102.69,315.69,-20.31,-41.94,-2.31,-1.68,-0.46
6566,3,Running,Negative,-5.14,4.27,5.61,-16.62,-5.81,101.62,313.69,-18.87,-42.13,-1.53,-2.20,-1.50
6586,3,Running,Negative,-4.29,3.91,5.11,-4.25,-13.50,100.37,311.88,-17.37,-42.50,-1.62,-2.41,-1.75
6606,3,Running,Negative,-4.80,4.01,5.01,4.38,-15.31,98.37,310.13,-15.88,-43.00,-2.41,-2.44,-2.01
6626,3,Running,Negative,-5.16,3.75,4.83,4.31,-17.44,92.19,308.50,-14.44,-43.31,-2.66,-3.08,-2.54
6646,3,Running,Negative,-4.91,3.26,4.16,1.63,-20.00,84.31,307.06,-13.00,-43.56,-2.72,-3.56,-2.96
6666,3,Running,Negative,-4.95,2.71,3.83,-4.06,-21.50,76.37,305.81,-11.75,-43.63,-3.35,-4.41,-3.18
6686,3,Running,Negative,-5.72,1.92,3.80,-8.31,-21.12,64.31,304.81,-10.63,-43.56,-4.13,-5.00,-3.29
6706,3,Running,Negative,-5.96,1.04,3.29,-7.88,-21.12,44.38,304.19,-9.81,-43.44,-4.16,-5.91,-3.93
6726,3,Running,Negative,-5.61,0.55,2.90,-2.69,-19.00,17.75,304.13,-9.44,-43.44,-3.72,-6.21,-4.15
6746,3,Running,Negative,-4.99,0.43,2.77,5.88,-13.25,-13.25,304.63,-9.56,-43.50,-3.57,-6.45,-4.22
6766,3,Running,Negative,-4.96,-0.10,3.31,14.13,-1.06,-47.50,305.75,-10.38,-43.75,-3.44,-5.29,-3.77
6786,3,Running,Negative,-5.60,1.82,4.14,31.56,12.00,-78.12,307.38,-11.75,-44.19,-3.53,-3.49,-2.66
6806,3,Running,Negative,-5.56,4.44,3.92,42.50,22.62,-99.75,309.25,-13.44,-44.69,-3.26,-1.11,-2.06
6827,3,Running,Negative,-5.58,6.04,4.50,26.69,29.37,-105.81,311.13,-15.31,-44.81,-3.01,-1.07,-1.72
6846,3,Running,Negative,-5.84,5.33,5.40,-21.00,38.13,-110.75,312.88,-17.31,-44.25,-3.44,-1.62,-0.39
6867,3,Running,Negative,-6.48,4.47,6.40,-23.31,40.81,-113.06,314.75,-19.44,-43.50,-3.06,-2.21,-0.18
6887,3,Running,Negative,-6.50,4.40,6.86,-8.00,46.50,-125.19,316.88,-21.87,-43.00,-2.87,-1.11,0.42
6907,3,Running,Negative,-7.31,5.55,6.71,18.31,56.56,-143.63,319.44,-24.69,-42.94,-3.15,-0.81,0.49
6927,3,Running,Negative,-7.46,4.79,6.94,40.31,72.00,-164.44,322.38,-28.00,-43.13,-3.17,-1.66,0.74
6947,3,Running,Negative,-8.00,4.03,7.12,69.31,97.19,-199.00,325.88,-31.94,-43.50,-3.66,-1.15,1.78
6967,3,Running,Negative,-9.30,5.38,8.17,78.12,103.56,-206.19,329.75,-36.19,-44.06,-3.73,0.73,2.10
6988,3,Running,Negative,-9.28,6.78,7.82,96.75,105.19,-210.81,333.81,-40.44,-44.75,-2.97,2.37,2.41
7007,3,Running,Negative,-9.13,7.97,7.55,87.50,100.44,-205.81,337.81,-44.56,-45.06,-2.13,3.02,2.44
7028,3,Running,Negative,-8.82,6.87,7.75,56.75,80.56,-187.56,341.56,-48.31,-44.69,-0.95,4.45,3.66
7047,3,Running,Negative,-7.57,9.12,7.92,62.50,70.50,-175.88,345.06,-51.56,-44.13,0.72,4.26,3.43
7067,3,Running,Negative,-6.98,6.22,8.30,47.25,58.38,-155.63,348.25,-54.31,-43.19,-0.06,3.58,3.17
7088,3,Running,Negative,-6.64,8.06,6.70,72.87,22.69,-120.50,351.31,-56.38,-42.56,1.35,4.65,2.62
7107,3,Running,Negative,-6.37,10.89,6.85,65.50,18.37,-105.81,353.81,-57.81,-41.88,2.54,9.14,2.25
7128,3,Running,Negative,-5.10,12.90,5.34,-0.19,0.12,-51.56,355.13,-58.63,-40.81,3.99,6.58,1.40
7147,3,Running,Negative,-4.57,8.78,5.00,-29.06,2.13,-41.19,355.38,-59.06,-39.25,4.18,4.32,1.15
7168,3,Running,Negative,-4.36,7.38,4.83,-49.19,-0.06,-20.19,355.13,-59.31,-37.94,4.07,4.08,1.31
7187,3,Running,Negative,-4.62,7.33,5.43,-41.69,0.75,-3.81,354.69,-59.31,-37.25,4.00,4.18,1.64
7208,3,Running,Negative,-5.00,7.69,5.72,-21.12,3.06,14.00,354.13,-59.13,-37.56,2.55,6.51,1.64
7228,3,Running,Negative,-6.01,10.73,5.36,7.44,7.94,32.63,353.44,-58.81,-38.81,2.08,8.14,1.68
7248,3,Running,Negative,-7.50,11.85,5.86,-2.94,11.69,54.25,352.13,-58.25,-40.38,0.05,8.64,1.88
7268,3,Running,Negative,-8.80,12.07,5.47,-26.94,12.31,77.75,350.06,-57.38,-41.88,-0.81,8.60,1.44
7288,3,Running,Negative,-9.14,11.42,5.52,-81.81,6.94,116.00,347.06,-56.06,-43.00,-1.32,7.25,1.59
7308,3,Running,Negative,-10.01,10.62,5.25,-94.81,6.13,126.44,343.38,-54.38,-43.88,-2.54,6.41,1.08
7329,3,Running,Negative,-10.88,9.50,5.33,-100.87,-0.37,156.69,339.25,-52.31,-44.69,-3.58,5.62,0.96
7348,3,Running,Negative,-11.32,9.18,4.70,-97.50,-2.06,164.38,335.06,-50.00,-45.63,-4.26,3.51,0.10
7369,3,Running,Negative,-12.25,8.03,3.64,-107.75,-3.81,166.44,330.81,-47.69,-46.00,-4.71,2.26,-0.49
7389,3,Running,Negative,-11.99,6.33,4.34,-102.69,-9.44,149.81,326.88,-45.44,-45.94,-4.13,0.66,-0.84
7408,3,Running,Negative,-10.65,5.03,4.14,-84.69,-12.06,137.63,323.44,-43.31,-45.94,-3.26,-0.61,-0.68
7429,3,Running,Negative,-8.84,4.14,4.28,-54.75,-12.94,128.69,320.44,-41.31,-46.13,-1.84,-1.26,-0.73
7448,3,Running,Negative,-7.97,4.18,4.24,-41.44,-11.44,126.25,317.81,-39.38,-46.75,-1.54,-1.15,-1.23
7469,3,Running,Negative,-7.41,4.16,3.85,-19.25,-4.50,122.69,315.25,-37.56,-47.56,-1.37,-1.84,-1.63
7488,3,Running,Negative,-7.21,3.46,3.57,-18.69,-2.00,120.06,312.88,-35.88,-48.38,-1.01,-2.69,-2.03
7509,3,Running,Negative,-6.27,2.76,2.74,-20.75,0.56,112.69,310.56,-34.25,-48.88,-0.48,-3.60,-2.83
7529,3,Running,Negative,-5.77,2.15,2.48,-33.25,1.88,105.37,308.25,-32.75,-49.06,-0.48,-4.67,-2.63
7549,3,Running,Negative,-6.10,1.32,2.95,-44.69,0.75,99.50,306.06,-31.31,-48.94,-1.19,-5.33,-2.42
7569,3,Running,Negative,-6.46,0.94,2.89,-49.44,-7.13,92.69,304.06,-29.87,-48.56,-1.50,-5.67,-2.68
7589,3,Running,Negative,-6.29,0.67,3.06,-51.50,-20.50,80.81,302.44,-28.44,-47.94,-1.48,-5.75,-2.43
7609,3,Running,Negative,-6.62,0.62,3.25,-54.06,-34.75,66.06,301.25,-27.06,-47.00,-2.53,-5.66,-2.52
7630,3,Running,Negative,-7.23,0.88,3.38,-53.56,-49.88,45.88,300.63,-25.75,-45.88,-3.11,-5.09,-3.05
7649,3,Running,Negative,-7.71,1.81,3.07,-50.13,-65.06,22.87,300.56,-24.62,-44.56,-3.59,-4.32,-3.39
7670,3,Running,Negative,-7.42,1.80,3.37,-51.31,-76.50,1.00,301.00,-23.56,-43.06,-3.18,-4.38,-2.95
7689,3,Running,Negative,-6.91,1.41,3.95,-42.50,-82.94,-17.19,301.81,-22.62,-41.75,-3.17,-4.92,-2.54
7710,3,Running,Negative,-7.10,1.21,4.12,-16.50,-84.00,-36.81,303.19,-22.00,-40.94,-4.40,-4.37,-1.93
7729,3,Running,Negative,-8.18,2.23,5.10,22.75,-74.81,-64.69,305.25,-21.87,-40.81,-4.48,-2.93,-1.58
7749,3,Running,Negative,-8.25,3.97,5.75,61.31,-64.00,-92.94,307.88,-22.25,-41.25,-4.91,-0.55,-0.60
7770,3,Running,Negative,-8.84,6.29,6.66,83.75,-46.94,-114.37,310.88,-23.12,-42.00,-4.94,0.88,0.49
7789,3,Running,Negative,-7.91,7.29,6.78,99.00,-30.12,-130.44,314.06,-24.50,-42.94,-3.23,0.85,0.38
7810,3,Running,Negative,-6.99,6.72,6.97,102.25,-10.06,-142.00,317.44,-26.37,-43.94,-2.10,0.64,0.71
7830,3,Running,Negative,-6.31,6.74,7.84,105.69,12.56,-147.44,320.75,-28.62,-45.13,-1.45,1.28,1.42
7850,3,Running,Negative,-6.21,8.30,7.45,124.12,32.44,-141.06,324.06,-31.06,-46.63,-1.04,3.17,1.65
7870,3,Running,Negative,-5.46,10.99,6.54,121.37,32.50,-133.38,327.00,-33.31,-48.06,0.43,5.02,1.05
7890,3,Running,Negative,-4.31,10.97,6.29,54.06,28.50,-102.56,329.38,-35.25,-48.69,2.38,3.86,0.91
7910,3,Running,Negative,-2.80,9.40,6.00,31.94,27.31,-92.94,331.06,-36.88,-48.63,3.50,2.92,0.65
7930,3,Running,Negative,-2.04,8.32,5.94,7.50,25.50,-75.62,332.31,-38.19,-48.31,4.29,2.37,0.60
7950,3,Running,Negative,-1.89,7.96,5.60,6.19,24.31,-58.13,333.19,-39.31,-48.19,4.47,2.24,0.44
7971,3,Running,Negative,-1.80,8.03,5.43,4.69,21.62,-38.69,333.69,-40.06,-48.13,4.85,2.52,0.12
7990,3,Running,Negative,-1.21,8.00,5.03,3.00,16.06,-16.75,333.88,-40.38,-48.25,5.31,2.34,-0.08
8011,3,Running,Negative,-0.87,8.05,4.68,2.00,12.00,2.25,333.69,-40.44,-48.50,5.50,2.54,-0.10
8030,3,Running,Negative,-0.90,8.22,5.06,0.00,8.00,17.69,333.19,-40.25,-48.81,5.32,2.67,0.21
8050,3,Running,Negative,-1.31,8.79,5.30,-2.63,5.19,33.50,332.38,-39.75,-49.13,4.86,3.26,0.55
8070,3,Running,Negative,-1.59,8.94,5.59,-12.63,3.56,49.38,331.19,-39.00,-49.44,4.01,3.41,0.06
8090,3,Running,Negative,-2.52,9.65,5.00,-25.50,2.13,64.00,329.63,-38.00,-49.50,3.27,3.92,0.43
8111,3,Running,Negative,-2.87,9.46,6.06,-52.56,-0.69,77.00,327.63,-36.81,-49.19,2.36,2.53,1.77
8130,3,Running,Negative,-3.61,8.15,7.04,-62.13,-2.50,90.25,325.44,-35.44,-48.81,1.95,2.12,1.60
8151,3,Running,Negative,-3.95,8.36,6.59,-52.50,-4.13,98.31,323.19,-33.94,-48.69,0.46,2.96,0.93
8171,3,Running,Negative,-5.74,9.54,6.31,-48.50,2.06,99.87,320.88,-32.56,-48.56,-1.23,3.65,0.94
8191,3,Running,Negative,-8.17,9.94,6.68,-57.56,7.06,99.75,318.50,-31.19,-48.31,-3.68,3.26,1.44
8211,3,Running,Negative,-8.70,9.64,6.11,-58.69,8.25,97.19,316.25,-29.94,-48.00,-4.54,3.25,0.43
8231,3,Running,Negative,-9.28,8.43,6.11,-62.88,8.25,88.87,314.19,-28.81,-47.56,-4.15,1.95,0.04
8251,3,Running,Negative,-8.63,8.05,5.94,-41.81,10.44,77.00,312.44,-27.94,-47.44,-3.44,1.25,0.13
8272,3,Running,Negative,-7.73,7.49,6.11,-28.44,19.00,64.50,310.94,-27.31,-47.56,-3.08,1.34,-0.16
8291,3,Running,Negative,-7.56,7.73,5.77,-21.37,26.81,51.69,309.63,-27.00,-47.63,-2.83,0.65,-0.53
8312,3,Running,Negative,-7.32,6.73,5.39,-30.50,31.06,40.88,308.44,-26.81,-47.44,-1.50,-0.71,-1.62
8331,3,Running,Negative,-6.46,5.05,3.80,-39.88,33.19,31.75,307.31,-26.87,-47.06,-0.92,-1.66,-2.02
8352,3,Running,Negative,-4.64,4.67,3.44,-41.44,39.13,28.06,306.19,-27.00,-46.69,0.03,-2.94,-1.16
8372,3,Running,Negative,-4.14,3.24,4.80,-40.69,42.06,30.25,305.13,-27.12,-46.50,0.09,-3.11,-0.47
8391,3,Running,Negative,-4.82,3.94,5.61,-22.62,40.69,30.19,304.06,-27.25,-46.63,-0.61,-1.66,-0.48
8412,3,Running,Negative,-5.33,5.22,4.77,-21.37,35.13,33.69,303.00,-27.19,-46.63,-0.94,-1.47,-1.42
8432,3,Running,Negative,-5.51,4.18,4.56,-62.75,18.62,45.75,301.69,-26.87,-45.94,-1.29,-3.11,-1.48
8452,3,Running,Negative,-5.89,2.78,4.70,-68.62,10.06,50.69,300.25,-26.25,-45.06,-1.70,-3.74,-1.48
8472,3,Running,Negative,-6.23,2.20,4.79,-59.94,-7.06,53.88,299.06,-25.37,-44.25,-2.33,-4.29,-1.65
8492,3,Running,Negative,-6.71,2.02,4.51,-37.25,-24.37,46.50,298.25,-24.37,-43.75,-2.92,-4.02,-2.02
